Id	Nom	Sexe	Date de naissance	Pere	Mere	Pays	Jumeaux	Numero Race	Nom Race	Cheptel Actuel	Detenteur Actuel
339058707	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058708	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058709	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058710	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058711	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058712	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058713	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058714	NUTELLA	2	13/9/2016	1441899152	312125141	FR	False				
339058715	NUTELLA	2	13/9/2016	1441599152	312125142	FR	False				
339058716	NUTELLA	2	13/9/2016	1441899152	312125143	FR	False				
339058717	NUTELLA	2	13/9/2016	1441599152	312125144	FR	False				
339058718	NUTELLA	2	13/9/2016	1441899152	312125145	FR	False				
339058719	NUTELLA	2	13/9/2016	1441599152	312125146	FR	False				
339058720	NUTELLA	1	13/9/2016	1441899152	312125147	FR	False				
339058721	NUTELLA	1	13/9/2016	1441599152	312125148	FR	False				
339058722	NUTELLA	1	13/9/2016	1441899152	312125149	FR	False				
339058723	NUTELLA	2	13/9/2016	1441599152	312125150	FR	False				
339058724	NUTELLA	2	13/9/2016	1441899152	312125151	FR	False				
339058725	NUTELLA	2	13/9/2016	1441599152	312125152	FR	False				
339058726	NUTELLA	2	13/9/2016	1441899152	312125153	FR	False				
339058727	NUTELLA	1	13/9/2016	1441599152	312125154	FR	False				
339058728	NUTELLA	1	13/9/2016	1441899152	312125155	FR	False				
339058729	NUTELLA	1	13/9/2016	1441599152	312125156	FR	False				
339058730	NUTELLA	1	13/9/2016	1441899152	312125157	FR	False				
339058731	NUTELLA	1	13/9/2016	1441599152	312125158	FR	False				
339058732	NUTELLA	1	13/9/2016	1441899152	312125159	FR	False				
339058733	NUTELLA	1	13/9/2016	1441599152	312125160	FR	False				
339058734	NUTELLA	1	13/9/2016	1441899152	312125161	FR	False				
339058735	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058736	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058737	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058738	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058739	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058740	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058741	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058742	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058743	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058744	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058745	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058746	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058747	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058748	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058749	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058750	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058751	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058752	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058753	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058754	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058755	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058756	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058757	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058758	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058759	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058760	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058761	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058762	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058763	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058764	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058765	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058766	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058767	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058768	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058769	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058770	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058771	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058772	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058773	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058774	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058775	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058776	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058777	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058778	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058779	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058780	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058781	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058782	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058783	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058784	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058785	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058786	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058787	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058788	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058789	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058790	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058791	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058792	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058793	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058794	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058795	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058796	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058797	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058798	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058799	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058800	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058801	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058802	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058803	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058804	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058805	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058806	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058807	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058808	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058809	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058810	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058811	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058812	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058813	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058814	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058815	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058816	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058817	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058818	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058819	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058820	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058821	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058822	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058823	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058824	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058825	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058826	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058827	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058828	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058829	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058830	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058831	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058832	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058833	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058834	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058835	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058836	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058837	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058838	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058839	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058840	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058841	NUTELLA	2	13/9/2016	1441899152	312125141	FR	False				
339058842	NUTELLA	2	13/9/2016	1441599152	312125142	FR	False				
339058843	NUTELLA	2	13/9/2016	1441899152	312125143	FR	False				
339058844	NUTELLA	2	13/9/2016	1441599152	312125144	FR	False				
339058845	NUTELLA	2	13/9/2016	1441899152	312125145	FR	False				
339058846	NUTELLA	2	13/9/2016	1441599152	312125146	FR	False				
339058847	NUTELLA	1	13/9/2016	1441899152	312125147	FR	False				
339058848	NUTELLA	1	13/9/2016	1441599152	312125148	FR	False				
339058849	NUTELLA	1	13/9/2016	1441899152	312125149	FR	False				
339058850	NUTELLA	2	13/9/2016	1441599152	312125150	FR	False				
339058851	NUTELLA	2	13/9/2016	1441899152	312125151	FR	False				
339058852	NUTELLA	2	13/9/2016	1441599152	312125152	FR	False				
339058853	NUTELLA	2	13/9/2016	1441899152	312125153	FR	False				
339058854	NUTELLA	1	13/9/2016	1441599152	312125154	FR	False				
339058855	NUTELLA	1	13/9/2016	1441899152	312125155	FR	False				
339058856	NUTELLA	1	13/9/2016	1441599152	312125156	FR	False				
339058857	NUTELLA	1	13/9/2016	1441899152	312125157	FR	False				
339058858	NUTELLA	1	13/9/2016	1441599152	312125158	FR	False				
339058859	NUTELLA	1	13/9/2016	1441899152	312125159	FR	False				
339058860	NUTELLA	1	13/9/2016	1441599152	312125160	FR	False				
339058861	NUTELLA	1	13/9/2016	1441899152	312125161	FR	False				
339058862	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058863	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058864	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058865	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058866	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058867	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058868	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058869	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058870	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058871	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058872	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058873	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058874	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058875	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058876	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058877	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058878	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058879	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058880	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058881	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058882	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058883	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058884	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058885	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058886	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058887	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058888	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058889	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058890	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058891	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058892	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058893	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058894	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058895	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058896	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058897	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058898	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058899	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058900	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058901	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058902	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058903	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058904	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058905	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058906	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058907	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058908	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058909	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058910	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058911	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058912	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058913	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058914	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058915	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058916	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058917	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058918	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058919	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058920	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058921	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058922	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058923	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058924	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058925	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058926	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058927	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058928	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058929	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058930	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058931	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058932	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058933	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058934	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058935	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058936	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058937	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058938	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058939	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058940	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058941	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058942	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058943	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058944	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058945	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058946	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058947	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058948	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058949	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058950	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058951	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058952	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058953	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058954	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058955	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058956	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058957	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058958	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058959	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058960	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058961	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058962	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058963	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058964	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058965	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058966	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058967	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058968	NUTELLA	2	13/9/2016	1441899152	312125141	FR	False				
339058969	NUTELLA	2	13/9/2016	1441599152	312125142	FR	False				
339058970	NUTELLA	2	13/9/2016	1441899152	312125143	FR	False				
339058971	NUTELLA	2	13/9/2016	1441599152	312125144	FR	False				
339058972	NUTELLA	2	13/9/2016	1441899152	312125145	FR	False				
339058973	NUTELLA	2	13/9/2016	1441599152	312125146	FR	False				
339058974	NUTELLA	1	13/9/2016	1441899152	312125147	FR	False				
339058975	NUTELLA	1	13/9/2016	1441599152	312125148	FR	False				
339058976	NUTELLA	1	13/9/2016	1441899152	312125149	FR	False				
339058977	NUTELLA	2	13/9/2016	1441599152	312125150	FR	False				
339058978	NUTELLA	2	13/9/2016	1441899152	312125151	FR	False				
339058979	NUTELLA	2	13/9/2016	1441599152	312125152	FR	False				
339058980	NUTELLA	2	13/9/2016	1441899152	312125153	FR	False				
339058981	NUTELLA	1	13/9/2016	1441599152	312125154	FR	False				
339058982	NUTELLA	1	13/9/2016	1441899152	312125155	FR	False				
339058983	NUTELLA	1	13/9/2016	1441599152	312125156	FR	False				
339058984	NUTELLA	1	13/9/2016	1441899152	312125157	FR	False				
339058985	NUTELLA	1	13/9/2016	1441599152	312125158	FR	False				
339058986	NUTELLA	1	13/9/2016	1441899152	312125159	FR	False				
339058987	NUTELLA	1	13/9/2016	1441599152	312125160	FR	False				
339058988	NUTELLA	1	13/9/2016	1441899152	312125161	FR	False				
339058989	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058990	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058991	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058992	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339058993	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339058994	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058995	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058996	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058997	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339058998	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339058999	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059000	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059001	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339059002	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339059003	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339059004	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339059005	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059006	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059007	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059008	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339059009	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339059010	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339059011	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339059012	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339059013	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339059014	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059015	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059016	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339059017	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339059018	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059019	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339059020	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059021	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059022	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059023	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059024	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059025	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059026	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059027	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059028	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059029	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059030	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059031	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059032	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059033	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059034	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059035	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059036	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059037	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059038	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059039	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059040	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059041	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059042	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059043	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059044	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059045	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059046	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059047	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059048	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059049	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059050	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059051	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059052	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059053	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059054	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059055	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059056	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059057	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059058	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059059	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059060	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059061	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059062	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059063	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059064	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059065	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059066	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059067	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059068	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059069	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059070	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059071	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059072	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059073	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059074	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059075	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059076	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059077	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059078	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059079	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059080	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059081	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059082	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059083	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059084	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059085	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059086	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059087	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059088	NUTELLA	1	13/9/2016	1441599152	312125140	FR	False				
339059089	NUTELLA	1	13/9/2016	1441899152	312125140	FR	False				
339059090	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339059091	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339059092	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339059093	NUTELLA	2	13/9/2016	1441899152	312125140	FR	False				
339059094	NUTELLA	2	13/9/2016	1441599152	312125140	FR	False				
339059095	NUTELLA	2	13/9/2016	1441899152	312125141	FR	False				
339059096	NUTELLA	2	13/9/2016	1441599152	312125142	FR	False				
339059097	NUTELLA	2	13/9/2016	1441899152	312125143	FR	False				
339059098	NUTELLA	2	13/9/2016	1441599152	312125144	FR	False				
339059099	NUTELLA	2	13/9/2016	1441899152	312125145	FR	False				
339059100	NUTELLA	2	13/9/2016	1441599152	312125146	FR	False				
339059101	NUTELLA	1	13/9/2016	1441899152	312125147	FR	False				
339059102	NUTELLA	1	13/9/2016	1441599152	312125148	FR	False				
339059103	NUTELLA	1	13/9/2016	1441899152	312125149	FR	False				
339059104	NUTELLA	2	13/9/2016	1441599152	312125150	FR	False				
